# TUMS, HORA, TD, TREL, DADO_RAD, S, G, D, TV, REPOND, BANDA_EL, BANDA_AZ, BANDA_DT, SN_RD, ERRO_EL, ERRO_AZ, ELEV, AZIM, DIST, ELEV_F, AZIM_F, DIST_F, X_RAMPA_BR, Y_RAMPA_BR, Z_RAMPA_BR, X_RAMPA_F, Y_RAMPA_F, Z_RAMPA_F, VALIDO, ALT, DIST_CURV, Vx, Vy, Vz, Ax, Ay, Az, DESIGNADOR, DSG_ELEV, DSG_AZIM, DSG_DIST, DSG_X_RAMPA, DSG_Y_RAMPA, DSG_Z_RAMPA, DSG_Vx, DSG_Vy, DSG_Vz
053417250, 14:50:17.250, +00:00:03, 3030, O, D, D, D, N, N, 2, 1, 9, 48, 3.93083, 11.69660, 12.63307, 72.72125, 6.373, 12.63307, 72.72125, 6.373, 0.096, 0.188, 1.414, 0.096, 0.188, 1.414, N, 1455.6, 0.211, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, Trajetoria Nominal, 13.67992, 72.59862, 6.431, 0.121, 0.209, 1.540, 0.00, 0.00, 0.00
053417300, 14:50:17.300, +00:00:03, 3080, O, D, D, D, N, N, 2, 1, 9, 44, 1.15049, 9.68325, 13.03948, 72.68143, 6.435, 13.03948, 72.68143, 6.435, 0.143, 0.207, 1.472, 0.143, 0.207, 1.472, N, 1513.8, 0.251, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, Trajetoria Nominal, 14.13277, 72.54524, 6.450, 0.125, 0.217, 1.594, 0.00, 0.00, 0.00
053417350, 14:50:17.350, +00:00:03, 3130, O, D, D, D, N, N, 2, 1, 9, 44, 1.34223, 5.17719, 13.44460, 72.62924, 6.435, 13.44460, 72.62924, 6.435, 0.132, 0.209, 1.516, 0.132, 0.209, 1.516, N, 1558.1, 0.247, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, Trajetoria Nominal, 14.58323, 72.49191, 6.469, 0.129, 0.224, 1.648, 0.00, 0.00, 0.00
053417400, 14:50:17.400, +00:00:03, 3180, O, D, D, D, N, N, 2, 1, 9, 44, 2.87621, 1.05461, 13.85522, 72.58118, 6.435, 13.85522, 72.58118, 6.435, 0.120, 0.211, 1.561, 0.120, 0.211, 1.561, N, 1602.9, 0.242, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, Trajetoria Nominal, 15.03127, 72.43862, 6.489, 0.134, 0.232, 1.702, 0.00, 0.00, 0.00
053417450, 14:50:17.450, +00:00:03, 3230, O, D, D, D, N, N, 2, 1, 9, 44, 5.75243, 2.87621, 14.30832, 72.53311, 6.498, 14.30832, 72.53311, 6.498, 0.164, 0.231, 1.626, 0.164, 0.231, 1.626, N, 1667.7, 0.282, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, Trajetoria Nominal, 15.47684, 72.38538, 6.510, 0.138, 0.239, 1.756, 0.00, 0.00, 0.00
053417500, 14:50:17.500, +00:00:03, 3280, O, D, D, D, N, N, 2, 1, 9, 44, -0.95874, 4.31432, 14.77662, 72.46719, 6.498, 14.77662, 72.46719, 6.498, 0.149, 0.233, 1.677, 0.149, 0.233, 1.677, N, 1719.1, 0.276, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, Trajetoria Nominal, 15.91992, 72.33219, 6.531, 0.142, 0.247, 1.810, 0.00, 0.00, 0.00
053417550, 14:50:17.550, +00:00:03, 3330, O, D, D, D, N, N, 2, 1, 9, 40, -0.28762, -1.34223, 15.23255, 72.41638, 6.498, 15.23255, 72.41638, 6.498, 0.134, 0.235, 1.727, 0.134, 0.235, 1.727, N, 1769.1, 0.270, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, Trajetoria Nominal, 16.36048, 72.27905, 6.552, 0.147, 0.254, 1.865, 0.00, 0.00, 0.00
053417600, 14:50:17.600, +00:00:03, 3380, O, D, D, D, N, N, 2, 1, 9, 40, -2.49272, -0.47937, 15.68573, 72.36694, 6.498, 15.68573, 72.36694, 6.498, 0.120, 0.236, 1.777, 0.120, 0.236, 1.777, N, 1818.6, 0.264, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, Trajetoria Nominal, 16.79847, 72.22595, 6.574, 0.151, 0.262, 1.919, 0.00, 0.00, 0.00
053417650, 14:50:17.650, +00:00:03, 3430, O, D, D, D, N, N, 2, 1, 9, 40, -1.91748, -2.39684, 16.14571, 72.29279, 6.560, 16.14571, 72.29279, 6.560, 0.161, 0.257, 1.844, 0.161, 0.257, 1.844, N, 1886.2, 0.303, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, Trajetoria Nominal, 17.23387, 72.17290, 6.596, 0.155, 0.269, 1.973, 0.00, 0.00, 0.00
053417700, 14:50:17.700, +00:00:03, 3480, O, D, D, D, N, N, 2, 1, 9, 40, 0.09587, -3.45146, 16.58516, 72.25159, 6.560, 16.58516, 72.25159, 6.560, 0.146, 0.257, 1.892, 0.146, 0.257, 1.892, N, 1934.4, 0.295, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, Trajetoria Nominal, 17.66665, 72.11990, 6.618, 0.160, 0.277, 2.027, 0.00, 0.00, 0.00
053417750, 14:50:17.750, +00:00:03, 3530, O, D, D, D, N, N, 2, 1, 9, 35, 0.57524, -1.91748, 17.03140, 72.20215, 6.623, 17.03140, 72.20215, 6.623, 0.187, 0.276, 1.960, 0.187, 0.276, 1.960, N, 2001.7, 0.333, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, Trajetoria Nominal, 18.09678, 72.06695, 6.641, 0.164, 0.284, 2.082, 0.00, 0.00, 0.00
053417800, 14:50:17.800, +00:00:03, 3580, O, D, D, D, N, N, 2, 1, 9, 35, 3.06796, 1.34223, 17.48596, 72.13760, 6.623, 17.48596, 72.13760, 6.623, 0.170, 0.278, 2.010, 0.170, 0.278, 2.010, N, 2051.9, 0.325, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, Trajetoria Nominal, 18.52423, 72.01405, 6.664, 0.168, 0.292, 2.136, 0.00, 0.00, 0.00
053417850, 14:50:17.850, +00:00:03, 3630, O, D, D, D, N, N, 2, 1, 9, 35, 1.24636, 4.41019, 17.90481, 72.09503, 6.623, 17.90481, 72.09503, 6.623, 0.154, 0.278, 2.056, 0.154, 0.278, 2.056, N, 2098.0, 0.318, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, Trajetoria Nominal, 18.94899, 71.96119, 6.688, 0.173, 0.300, 2.191, 0.00, 0.00, 0.00
053417900, 14:50:17.900, +00:00:03, 3680, O, D, D, D, N, N, 2, 1, 9, 35, 2.39684, 3.54733, 18.33732, 72.04285, 6.685, 18.33732, 72.04285, 6.685, 0.194, 0.297, 2.123, 0.194, 0.297, 2.123, N, 2165.2, 0.354, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, Trajetoria Nominal, 19.37103, 71.90838, 6.712, 0.177, 0.307, 2.245, 0.00, 0.00, 0.00
053417950, 14:50:17.950, +00:00:04, 3730, O, D, D, D, N, N, 2, 1, 9, 31, 2.30097, 9.01214, 18.75892, 71.98517, 6.685, 18.75892, 71.98517, 6.685, 0.177, 0.298, 2.170, 0.177, 0.298, 2.170, N, 2211.8, 0.346, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, Trajetoria Nominal, 19.79033, 71.85562, 6.736, 0.181, 0.315, 2.300, 0.00, 0.00, 0.00
053418000, 14:50:18.000, +00:00:04, 3780, O, D, D, D, N, N, 2, 1, 9, 31, 1.82160, 6.71117, 19.20799, 71.93710, 6.685, 19.20799, 71.93710, 6.685, 0.159, 0.298, 2.219, 0.159, 0.298, 2.219, N, 2261.3, 0.337, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, Trajetoria Nominal, 20.20687, 71.80291, 6.761, 0.186, 0.322, 2.354, 0.00, 0.00, 0.00
053418050, 14:50:18.050, +00:00:04, 3830, O, D, D, D, N, N, 2, 1, 9, 31, 6.80704, 3.54733, 19.62127, 71.88217, 6.748, 19.62127, 71.88217, 6.748, 0.198, 0.317, 2.286, 0.198, 0.317, 2.286, N, 2327.8, 0.373, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, Trajetoria Nominal, 20.62063, 71.75025, 6.786, 0.190, 0.330, 2.409, 0.00, 0.00, 0.00
053418100, 14:50:18.100, +00:00:04, 3880, O, D, D, D, N, N, 2, 1, 9, 31, 0.00000, 1.91748, 20.04287, 71.82999, 6.748, 20.04287, 71.82999, 6.748, 0.180, 0.317, 2.332, 0.180, 0.317, 2.332, N, 2374.5, 0.364, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, Trajetoria Nominal, 21.03159, 71.69764, 6.812, 0.194, 0.337, 2.464, 0.00, 0.00, 0.00
053418150, 14:50:18.150, +00:00:04, 3930, O, D, D, D, N, N, 2, 1, 9, 26, 0.57524, -0.57524, 20.44929, 71.77643, 6.810, 20.44929, 71.77643, 6.810, 0.218, 0.336, 2.399, 0.218, 0.336, 2.399, N, 2441.3, 0.400, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, Trajetoria Nominal, 21.43974, 71.64508, 6.838, 0.199, 0.345, 2.518, 0.00, 0.00, 0.00
053418200, 14:50:18.200, +00:00:04, 3980, O, D, D, D, N, N, 2, 1, 9, 26, -5.46481, 7.47816, 20.87501, 71.71326, 6.810, 20.87501, 71.71326, 6.810, 0.199, 0.337, 2.447, 0.199, 0.337, 2.447, N, 2488.6, 0.391, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, Trajetoria Nominal, 21.84506, 71.59256, 6.864, 0.203, 0.353, 2.573, 0.00, 0.00, 0.00
053418250, 14:50:18.250, +00:00:04, 4030, O, D, D, D, N, N, 2, 1, 9, 26, 2.10922, 4.31432, 21.27601, 71.66382, 6.810, 21.27601, 71.66382, 6.810, 0.181, 0.337, 2.491, 0.181, 0.337, 2.491, N, 2533.1, 0.382, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, Trajetoria Nominal, 22.25871, 71.53863, 6.892, 0.208, 0.360, 2.630, 0.00, 0.00, 0.00
053418300, 14:50:18.300, +00:00:04, 4080, O, D, D, D, N, N, 2, 1, 9, 26, 1.24636, 1.91748, 21.68379, 71.61850, 6.873, 21.68379, 71.61850, 6.873, 0.218, 0.354, 2.559, 0.218, 0.354, 2.559, N, 2601.3, 0.415, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, Trajetoria Nominal, 22.67519, 71.48398, 6.920, 0.212, 0.368, 2.687, 0.00, 0.00, 0.00
053418350, 14:50:18.350, +00:00:04, 4130, O, D, D, D, N, N, 2, 1, 9, 22, 1.82160, 2.49272, 22.09304, 71.55396, 6.873, 22.09304, 71.55396, 6.873, 0.198, 0.355, 2.605, 0.198, 0.355, 2.605, N, 2646.9, 0.406, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,        Atlas-CLA, 13.53173, 73.53440, 6.543, 0.243, 0.165, 1.585, 163.28, -211.62, -350.09
053418400, 14:50:18.400, +00:00:04, 4180, O, D, D, D, N, N, 2, 1, 9, 22, -3.16384, 2.01335, 22.49121, 71.50452, 6.935, 22.49121, 71.50452, 6.935, 0.234, 0.373, 2.673, 0.234, 0.373, 2.673, N, 2715.0, 0.440, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,        Atlas-CLA, 13.21384, 73.75852, 6.544, 0.243, 0.165, 1.585, 163.28, -211.62, -350.09
053418450, 14:50:18.450, +00:00:04, 4230, O, D, D, D, N, N, 2, 1, 9, 22, 1.53398, -4.02670, 22.89955, 71.46194, 6.560, 22.89955, 71.46194, 6.560, -0.113, 0.262, 2.572, -0.113, 0.262, 2.572, N, 2614.3, 0.284, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,        Atlas-CLA, 13.21577, 73.74784, 6.518, 0.240, 0.140, 1.546, 100.11, -234.64, -364.23
053418500, 14:50:18.500, +00:00:04, 4280, O, D, D, D, N, N, 2, 1, 9, 22, -5.46481, 2.58859, 22.97045, 71.60202, 6.560, 22.97045, 71.60202, 6.560, -0.111, 0.247, 2.580, -0.111, 0.247, 2.580, N, 2621.8, 0.270, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,        Atlas-CLA, 12.89762, 73.97643, 6.512, 0.240, 0.140, 1.546, 100.11, -234.64, -364.23
053418550, 14:50:18.550, +00:00:04, 4330, O, D, D, D, N, N, 2, 1, 9, 22, 4.31432, -3.25971, 22.55631, 72.04559, 6.498, 22.55631, 72.04559, 6.498, -0.134, 0.190, 2.512, -0.134, 0.190, 2.512, N, 2554.1, 0.232, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,        Atlas-CLA, 12.92826, 73.89528, 6.501, 0.239, 0.121, 1.510, 64.05, -229.79, -362.34
053418600, 14:50:18.600, +00:00:04, 4380, O, D, D, D, N, N, 2, 1, 9, 18, 2.30097, -0.86286, 21.73233, 72.39853, 6.498, 21.73233, 72.39853, 6.498, -0.089, 0.166, 2.426, -0.089, 0.166, 2.426, N, 2467.5, 0.188, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,        Atlas-CLA, 12.61700, 74.11100, 6.492, 0.239, 0.121, 1.510, 64.05, -229.79, -362.34
053418650, 14:50:18.650, +00:00:04, 4430, O, D, D, D, N, N, 2, 1, 9, 18, 5.36893, 1.91748, 20.51560, 72.70340, 6.498, 20.51560, 72.70340, 6.498, -0.032, 0.150, 2.297, -0.032, 0.150, 2.297, N, 2338.9, 0.153, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,        Atlas-CLA, 12.68996, 73.88252, 6.477, 0.228, 0.114, 1.477, 7.57, -186.42, -350.57
053418700, 14:50:18.700, +00:00:04, 4480, O, D, D, D, N, N, 2, 1, 9, 18, 1.05461, -3.54733, 18.84980, 73.01788, 6.498, 18.84980, 73.01788, 6.498, 0.039, 0.137, 2.119, 0.039, 0.137, 2.119, N, 2161.1, 0.141, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,        Atlas-CLA, 12.39554, 74.04692, 6.465, 0.228, 0.114, 1.477, 7.57, -186.42, -350.57
053418750, 14:50:18.750, +00:00:04, 4530, O, D, D, D, N, N, 2, 1, 9, 18, -0.09587, 0.09587, 16.91758, 73.23624, 6.498, 16.91758, 73.23624, 6.498, 0.110, 0.134, 1.911, 0.110, 0.134, 1.911, N, 1952.6, 0.173, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,        Atlas-CLA, 12.44896, 73.87292, 6.461, 0.221, 0.108, 1.446, -17.29, -145.63, -338.90
053418800, 14:50:18.800, +00:00:04, 4580, O, D, D, D, N, N, 2, 1, 9, 14, -9.68325, -2.58859, 15.29580, 73.50403, 6.435, 15.29580, 73.50403, 6.435, 0.110, 0.103, 1.717, 0.110, 0.103, 1.717, N, 1759.4, 0.150, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,        Atlas-CLA, 12.16586, 73.99573, 6.448, 0.221, 0.108, 1.446, -17.29, -145.63, -338.90
053418850, 14:50:18.850, +00:00:04, 4630, O, D, D, D, N, N, 2, 1, 9, 14, 1.34223, 2.87621, 14.07494, 73.85696, 6.435, 14.07494, 73.85696, 6.435, 0.154, 0.076, 1.585, 0.154, 0.076, 1.585, N, 1626.8, 0.172, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,        Atlas-CLA, 12.12000, 74.04398, 6.465, 0.234, 0.093, 1.411, 25.86, -142.18, -342.11
053418900, 14:50:18.900, +00:00:04, 4680, O, D, D, D, N, N, 2, 1, 9, 14, -2.78034, 6.13592, 13.24685, 74.00665, 6.435, 13.24685, 74.00665, 6.435, 0.180, 0.067, 1.494, 0.180, 0.067, 1.494, N, 1536.5, 0.192, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,        Atlas-CLA, 11.82585, 74.17436, 6.457, 0.234, 0.093, 1.411, 25.86, -142.18, -342.11
053418950, 14:50:18.950, +00:00:05, 4730, O, D, D, D, N, N, 2, 1, 9, 14, 1.53398, 1.62985, 12.70028, 74.01764, 6.435, 12.70028, 74.01764, 6.435, 0.193, 0.069, 1.435, 0.193, 0.069, 1.435, N, 1476.7, 0.205, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,        Atlas-CLA, 11.76264, 74.23120, 6.468, 0.247, 0.076, 1.373, 53.51, -144.49, -351.92
053419000, 14:50:19.000, +00:00:05, 4780, O, D, D, D, N, N, 2, 1, 9, 12, -0.19175, 2.78034, 12.30752, 74.10828, 6.435, 12.30752, 74.10828, 6.435, 0.205, 0.062, 1.392, 0.205, 0.062, 1.392, N, 1433.6, 0.214, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,        Atlas-CLA, 11.45522, 74.37015, 6.462, 0.247, 0.076, 1.373, 53.51, -144.49, -351.92
053419050, 14:50:19.050, +00:00:05, 4830, O, D, D, D, N, N, 2, 1, 9, 12, 1.53398, 0.00000, 11.97930, 74.14810, 6.435, 11.97930, 74.14810, 6.435, 0.214, 0.060, 1.356, 0.214, 0.060, 1.356, N, 1397.6, 0.222, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,        Atlas-CLA, 11.41100, 74.53583, 6.479, 0.270, 0.051, 1.336, 95.78, -167.82, -354.58
053419100, 14:50:19.100, +00:00:05, 4880, O, D, D, D, N, N, 2, 1, 9, 12, 2.78034, 1.82160, 11.74310, 74.29092, 6.435, 11.74310, 74.29092, 6.435, 0.224, 0.047, 1.330, 0.224, 0.047, 1.330, N, 1371.6, 0.228, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,        Atlas-CLA, 11.09519, 74.70466, 6.477, 0.270, 0.051, 1.336, 95.78, -167.82, -354.58
053419150, 14:50:19.150, +00:00:05, 4930, O, D, D, D, N, N, 2, 1, 9, 10, -3.73908, -2.87621, 11.49994, 74.34448, 6.498, 11.49994, 74.34448, 6.498, 0.289, 0.059, 1.315, 0.289, 0.059, 1.315, N, 1357.4, 0.295, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,        Atlas-CLA, 11.20977, 74.65174, 6.471, 0.272, 0.037, 1.310, 79.41, -162.49, -333.61
053419200, 14:50:19.200, +00:00:05, 4980, O, D, D, D, N, N, 2, 1, 9, 10, 1.05461, 0.47937, 11.32253, 74.52164, 6.498, 11.32253, 74.52164, 6.498, 0.299, 0.041, 1.296, 0.299, 0.041, 1.296, N, 1337.7, 0.301, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,        Atlas-CLA, 10.91410, 74.81206, 6.468, 0.272, 0.037, 1.310, 79.41, -162.49, -333.61
053419250, 14:50:19.250, +00:00:05, 5030, O, D, D, D, N, N, 2, 1, 9, 10, 2.49272, 1.15049, 11.08907, 74.69193, 6.498, 11.08907, 74.69193, 6.498, 0.309, 0.024, 1.270, 0.309, 0.024, 1.270, N, 1311.7, 0.309, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,        Atlas-CLA, 11.04885, 74.71366, 6.455, 0.265, 0.026, 1.287, 51.20, -151.42, -312.92
053419300, 14:50:19.300, +00:00:05, 5080, O, D, D, D, N, N, 2, 1, 9, 10, 5.46481, 0.86286, 11.00126, 74.79904, 6.435, 11.00126, 74.79904, 6.435, 0.254, -0.003, 1.248, 0.254, -0.003, 1.248, N, 1290.0, 0.254, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,        Atlas-CLA, 10.77443, 74.85794, 6.450, 0.265, 0.026, 1.287, 51.20, -151.42, -312.92
053419350, 14:50:19.350, +00:00:05, 5130, O, D, D, D, N, N, 2, 1, 9, 10, 3.45146, 2.87621, 10.86393, 74.82651, 6.435, 10.86393, 74.82651, 6.435, 0.258, -0.005, 1.233, 0.258, -0.005, 1.233, N, 1274.8, 0.258, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,        Atlas-CLA, 10.93039, 74.75982, 6.437, 0.254, 0.016, 1.269, 24.69, -139.52, -290.10
053419400, 14:50:19.400, +00:00:05, 5180, O, D, D, D, N, N, 2, 1, 9, 9, 2.39684, 1.72573, 10.83234, 74.90616, 6.435, 10.83234, 74.90616, 6.435, 0.261, -0.013, 1.229, 0.261, -0.013, 1.229, N, 1271.3, 0.261, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,        Atlas-CLA, 10.67879, 74.88776, 6.430, 0.254, 0.016, 1.269, 24.69, -139.52, -290.10
053419450, 14:50:19.450, +00:00:05, 5230, O, D, D, D, N, N, 2, 1, 9, 9, 2.20510, 4.12257, 10.72797, 74.88693, 6.435, 10.72797, 74.88693, 6.435, 0.263, -0.011, 1.218, 0.263, -0.011, 1.218, N, 1259.8, 0.263, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,        Atlas-CLA, 10.83111, 74.86337, 6.424, 0.248, 0.002, 1.253, 12.57, -135.92, -267.72
053419500, 14:50:19.500, +00:00:05, 5280, O, D, D, D, N, N, 2, 1, 9, 9, 0.00000, 2.01335, 10.72385, 74.92676, 6.435, 10.72385, 74.92676, 6.435, 0.264, -0.015, 1.217, 0.264, -0.015, 1.217, N, 1259.4, 0.264, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,        Atlas-CLA, 10.60027, 74.98554, 6.417, 0.248, 0.002, 1.253, 12.57, -135.92, -267.72
053419550, 14:50:19.550, +00:00:05, 5330, O, D, D, D, N, N, 2, 1, 9, 9, 1.43811, 0.28762, 10.64420, 74.89655, 6.435, 10.64420, 74.89655, 6.435, 0.264, -0.011, 1.209, 0.264, -0.011, 1.209, N, 1250.6, 0.265, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,        Atlas-CLA, 10.80330, 74.95354, 6.409, 0.238, -0.012, 1.244, -1.40, -131.91, -239.87
053419600, 14:50:19.600, +00:00:05, 5380, O, D, D, D, N, N, 2, 1, 9, 9, -0.67112, 2.58859, 10.65931, 74.95148, 6.435, 10.65931, 74.95148, 6.435, 0.266, -0.017, 1.210, 0.266, -0.017, 1.210, N, 1252.2, 0.266, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,        Atlas-CLA, 10.59839, 75.06921, 6.401, 0.238, -0.012, 1.244, -1.40, -131.91, -239.87
053419650, 14:50:19.650, +00:00:05, 5430, O, D, D, D, N, N, 2, 1, 9, 8, -0.47937, 5.56068, 10.58515, 74.95148, 6.435, 10.58515, 74.95148, 6.435, 0.267, -0.017, 1.202, 0.267, -0.017, 1.202, N, 1244.1, 0.268, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,        Atlas-CLA, 10.88633, 75.04349, 6.394, 0.226, -0.026, 1.247, -14.69, -129.56, -202.22
053419700, 14:50:19.700, +00:00:05, 5480, O, D, D, D, N, N, 2, 1, 9, 8, 1.15049, 0.76699, 10.62643, 75.04761, 6.373, 10.62643, 75.04761, 6.373, 0.210, -0.043, 1.195, 0.210, -0.043, 1.195, N, 1237.0, 0.214, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,        Atlas-CLA, 10.71625, 75.15434, 6.385, 0.226, -0.026, 1.247, -14.69, -129.56, -202.22
053419750, 14:50:19.750, +00:00:05, 5530, O, D, D, D, N, N, 2, 1, 9, 8, 11.69660, -0.76699, 10.58935, 75.04211, 6.373, 10.58935, 75.04211, 6.373, 0.210, -0.042, 1.191, 0.210, -0.042, 1.191, N, 1233.0, 0.215, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,        Atlas-CLA, 11.02265, 75.06421, 6.371, 0.204, -0.035, 1.254, -37.00, -121.36, -166.60
053419800, 14:50:19.800, +00:00:05, 5580, O, D, D, D, N, N, 2, 1, 9, 7, 9.77913, -1.34223, 10.68686, 75.12726, 6.373, 10.68686, 75.12726, 6.373, 0.211, -0.052, 1.202, 0.211, -0.052, 1.202, N, 1243.6, 0.217, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,        Atlas-CLA, 10.88695, 75.16301, 6.361, 0.204, -0.035, 1.254, -37.00, -121.36, -166.60
053419850, 14:50:19.850, +00:00:05, 5630, O, D, D, D, N, N, 2, 1, 9, 7, 5.46481, -3.64320, 10.71981, 75.13412, 6.373, 10.71981, 75.13412, 6.373, 0.210, -0.053, 1.205, 0.210, -0.053, 1.205, N, 1247.2, 0.217, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,        Atlas-CLA, 11.15272, 75.08881, 6.349, 0.184, -0.045, 1.261, -53.57, -113.24, -137.48
053419900, 14:50:19.900, +00:00:05, 5680, O, D, D, D, N, N, 2, 1, 9, 7, 1.91748, -5.84830, 10.85302, 75.17670, 6.373, 10.85302, 75.17670, 6.373, 0.209, -0.058, 1.220, 0.209, -0.058, 1.220, N, 1261.8, 0.217, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,        Atlas-CLA, 11.04500, 75.17689, 6.339, 0.184, -0.045, 1.261, -53.57, -113.24, -137.48
053419950, 14:50:19.950, +00:00:06, 5730, O, D, D, D, N, N, 2, 1, 9, 7, 1.72573, -1.91748, 10.90796, 75.16708, 6.373, 10.90796, 75.16708, 6.373, 0.208, -0.057, 1.226, 0.208, -0.057, 1.226, N, 1267.8, 0.215, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,        Atlas-CLA, 11.28429, 75.16952, 6.337, 0.172, -0.057, 1.270, -57.88, -109.58, -111.25
053420000, 14:50:20.000, +00:00:06, 5780, O, D, D, D, N, N, 2, 1, 9, 7, 5.56068, 0.00000, 11.03713, 75.17258, 6.310, 11.03713, 75.17258, 6.310, 0.146, -0.074, 1.228, 0.146, -0.074, 1.228, N, 1269.9, 0.164, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,        Atlas-CLA, 11.20042, 75.25363, 6.326, 0.172, -0.057, 1.270, -57.88, -109.58, -111.25
053420050, 14:50:20.050, +00:00:06, 5830, O, D, D, D, N, N, 2, 1, 9, 8, 2.30097, -5.27306, 11.10716, 75.16983, 6.310, 11.10716, 75.16983, 6.310, 0.144, -0.074, 1.235, 0.144, -0.074, 1.235, N, 1277.4, 0.162, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,        Atlas-CLA, 11.40466, 75.30597, 6.331, 0.168, -0.074, 1.280, -53.28, -110.62, -88.80
053420100, 14:50:20.100, +00:00:06, 5880, O, D, D, D, N, N, 2, 1, 9, 8, 6.13592, -1.72573, 11.20330, 75.19592, 6.310, 11.20330, 75.19592, 6.310, 0.143, -0.078, 1.246, 0.143, -0.078, 1.246, N, 1287.8, 0.163, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,        Atlas-CLA, 11.34008, 75.39238, 6.322, 0.168, -0.074, 1.280, -53.28, -110.62, -88.80
053420150, 14:50:20.150, +00:00:06, 5930, O, D, D, D, N, N, 2, 1, 9, 8, 6.23180, -0.57524, 11.26784, 75.23438, 6.310, 11.26784, 75.23438, 6.310, 0.143, -0.082, 1.253, 0.143, -0.082, 1.253, N, 1294.8, 0.165, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,        Atlas-CLA, 11.52423, 75.44993, 6.328, 0.165, -0.090, 1.290, -48.25, -113.02, -69.31
053420200, 14:50:20.200, +00:00:06, 5980, O, D, D, D, N, N, 2, 1, 9, 9, 7.66990, -0.47937, 11.35710, 75.29755, 6.310, 11.35710, 75.29755, 6.310, 0.143, -0.089, 1.262, 0.143, -0.089, 1.262, N, 1304.4, 0.168, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,        Atlas-CLA, 11.47629, 75.53994, 6.319, 0.165, -0.090, 1.290, -48.25, -113.02, -69.31
